20141119,15:01:39,SIN RESPUESTA DE ESTACION #1
20141119,15:04:09,1,22.8,853,2050,59,
20141119,15:06:09,1,22.9,853,1565,59,
20141119,15:08:11,SIN RESPUESTA DE ESTACION #1
20141119,15:10:09,1,23.1,853,1720,59,
