20141110,07:49:55,SIN RESPUESTA DE ESTACION #1
20141110,08:13:02,1,15.3,839,1133,74,
20141110,08:13:12,1,15.3,839,1134,74,
20141110,08:13:22,1,15.3,839,1135,74,
20141110,08:13:32,1,15.3,839,1134,74,
20141110,08:13:42,1,15.4,839,1133,74,
20141110,08:13:52,1,15.4,839,1131,74,
20141110,08:14:02,1,15.4,839,1134,74,
20141110,08:14:12,1,15.4,839,1134,74,
20141110,08:14:22,1,15.4,839,1135,74,
20141110,08:14:32,1,15.4,839,1136,74,
20141110,08:14:42,1,15.5,839,1137,74,
20141110,08:14:52,1,15.4,839,1139,74,
20141110,08:15:02,1,15.4,839,1139,74,
20141110,08:15:12,1,15.5,839,1140,74,
20141110,08:15:22,1,15.4,839,1144,74,
20141110,08:15:32,1,15.4,839,1145,74,
20141110,08:15:42,1,15.3,839,1145,74,
20141110,08:15:52,1,15.3,839,1147,73,
20141110,08:16:02,1,15.3,839,1148,73,
20141110,08:16:12,1,15.3,839,1148,74,
20141110,08:16:22,1,15.2,839,1146,74,
20141110,08:16:32,1,15.3,839,1143,74,
20141110,08:16:42,1,15.3,839,1144,74,
20141110,08:16:52,1,15.3,839,1142,74,
20141110,08:17:02,1,15.3,839,1142,74,
20141110,08:17:12,1,15.3,839,1143,74,
20141110,08:17:22,1,15.3,839,1145,74,
20141110,08:17:32,1,15.3,839,1145,74,
20141110,08:17:42,1,15.3,839,1144,74,
20141110,08:17:52,1,15.4,839,1140,74,
20141110,08:18:02,1,15.4,839,1143,74,
20141110,08:18:12,1,15.5,839,1143,74,
20141110,08:18:22,1,15.5,839,1141,74,
20141110,08:18:32,1,15.5,839,1142,74,
20141110,08:18:42,1,15.5,839,1143,74,
20141110,08:18:52,1,15.4,839,1144,74,
20141110,08:19:02,1,15.5,839,1145,74,
20141110,08:19:12,1,15.5,839,1144,74,
20141110,08:19:22,1,15.5,839,1144,74,
20141110,08:19:32,1,15.4,839,1144,73,
20141110,08:19:42,1,15.4,839,1145,73,
20141110,08:19:52,1,15.4,839,1145,73,
20141110,08:20:02,1,15.4,839,1146,73,
20141110,08:20:12,1,15.5,839,1146,73,
20141110,08:20:22,1,15.5,839,1148,74,
20141110,08:20:32,1,15.6,839,1146,74,
20141110,08:20:42,1,15.6,839,1145,74,
20141110,08:20:52,1,15.6,839,1145,74,
20141110,08:21:02,1,15.5,839,1145,74,
20141110,08:21:12,1,15.5,839,1145,73,
20141110,08:21:22,1,15.5,839,1145,73,
20141110,08:21:32,1,15.4,839,1146,73,
20141110,08:21:42,1,15.4,839,1147,73,
20141110,08:21:52,1,15.4,839,1148,73,
20141110,08:22:02,1,15.4,839,1148,73,
20141110,08:22:12,1,15.4,839,1150,73,
20141110,08:22:22,1,15.4,839,1151,73,
20141110,08:22:32,1,15.4,839,1149,73,
20141110,08:22:42,1,15.4,839,1152,73,
20141110,08:22:52,1,15.4,839,1153,73,
20141110,08:23:02,1,15.5,839,1155,73,
20141110,08:23:12,1,15.5,839,1155,73,
20141110,08:23:22,1,15.5,839,1153,73,
20141110,08:23:32,1,15.6,839,1155,73,
20141110,08:23:42,1,15.5,839,1151,73,
20141110,08:23:52,1,15.5,839,1155,73,
20141110,08:24:02,1,15.5,839,1155,73,
20141110,08:24:12,1,15.6,839,1156,73,
20141110,08:24:22,1,15.6,839,1159,73,
20141110,08:24:32,1,15.6,840,1159,73,
20141110,08:24:42,1,15.6,839,1156,73,
20141110,08:24:52,1,15.6,839,1158,73,
20141110,08:25:02,1,15.5,839,1158,73,
20141110,08:25:12,1,15.6,839,1158,73,
20141110,08:25:22,1,15.6,839,1159,73,
20141110,08:25:32,1,15.7,839,1160,73,
20141110,08:25:42,1,15.7,839,1161,73,
20141110,08:25:52,1,15.7,839,1163,73,
20141110,08:26:02,1,15.7,839,1164,73,
20141110,08:26:12,1,15.7,839,1165,73,
20141110,08:26:22,1,15.6,839,1165,73,
20141110,08:26:32,1,15.6,839,1164,73,
20141110,08:26:42,1,15.6,839,1165,73,
20141110,08:26:52,1,15.7,839,1165,73,
20141110,08:27:02,1,15.6,839,1165,73,
20141110,08:27:12,1,15.6,839,1168,73,
20141110,08:27:22,1,15.6,839,1170,73,
20141110,08:27:32,1,15.6,839,1171,73,
20141110,08:27:42,1,15.6,839,1174,73,
20141110,08:27:52,1,15.6,839,1177,73,
20141110,08:28:02,1,15.6,839,1178,73,
20141110,08:28:12,1,15.6,839,1177,73,
20141110,08:28:22,1,15.6,839,1177,73,
20141110,08:28:32,1,15.6,840,1177,73,
20141110,08:28:42,1,15.7,839,1175,73,
20141110,08:28:52,1,15.6,839,1176,73,
20141110,08:29:02,1,15.6,839,1175,73,
20141110,08:29:12,1,15.6,839,1175,73,
20141110,08:29:22,1,15.5,839,1175,73,
20141110,08:29:32,1,15.5,839,1175,73,
20141110,08:29:42,1,15.6,839,1175,73,
20141110,08:29:52,1,15.6,839,1177,73,
20141110,08:30:02,1,15.6,839,1176,73,
20141110,08:30:12,1,15.6,839,1177,73,
20141110,08:30:22,1,15.6,839,1178,73,
20141110,08:30:32,1,15.6,839,1176,73,
20141110,08:30:42,1,15.6,839,1176,73,
20141110,08:30:52,1,15.6,839,1175,73,
20141110,08:31:02,1,15.7,839,1177,73,
20141110,08:31:12,1,15.8,839,1176,73,
20141110,08:31:22,1,15.8,839,1175,73,
20141110,08:31:32,1,15.8,839,1177,73,
20141110,08:31:42,1,15.8,839,1177,73,
20141110,08:31:52,1,15.8,839,1177,73,
20141110,08:32:02,1,15.8,839,1180,73,
20141110,08:32:12,1,15.6,839,1181,73,
20141110,08:32:22,1,15.6,839,1181,73,
20141110,08:32:32,1,15.7,839,1181,73,
20141110,08:32:42,1,15.7,839,1180,73,
20141110,08:32:52,1,15.7,839,1182,73,
20141110,08:33:02,1,15.7,839,1184,73,
20141110,08:33:12,1,15.7,839,1184,73,
20141110,08:33:22,1,15.7,839,1185,73,
20141110,08:33:32,1,15.7,839,1189,73,
20141110,08:33:42,1,15.7,839,1190,73,
20141110,08:33:52,1,15.7,839,1191,73,
20141110,08:34:02,1,15.7,839,1192,73,
20141110,08:34:12,1,15.7,839,1194,73,
20141110,08:34:22,1,15.7,839,1195,73,
20141110,08:34:32,1,15.7,839,1195,73,
20141110,08:34:42,1,15.7,839,1195,73,
20141110,08:34:52,1,15.7,839,1198,73,
20141110,08:35:02,1,15.7,839,1199,73,
20141110,08:35:12,1,15.8,839,1200,73,
20141110,08:35:22,1,15.8,839,1203,73,
20141110,08:35:32,1,15.8,839,1204,73,
20141110,08:35:42,1,15.8,839,1205,73,
20141110,08:35:52,1,15.8,839,1204,73,
20141110,08:36:02,1,15.7,839,1203,73,
20141110,08:36:12,1,15.7,839,1202,73,
20141110,08:36:22,1,15.8,839,1202,73,
20141110,08:36:32,1,15.8,839,1198,73,
20141110,08:36:42,1,15.8,839,1198,73,
20141110,08:36:52,1,15.8,839,1200,73,
20141110,08:37:02,1,15.8,839,1200,72,
20141110,08:37:12,1,15.7,839,1202,73,
20141110,08:37:22,1,15.7,839,1203,73,
20141110,08:37:32,1,15.7,839,1202,73,
20141110,08:37:42,1,15.7,839,1203,73,
20141110,08:37:52,1,15.8,839,1205,73,
20141110,08:38:02,1,15.8,839,1207,73,
20141110,08:38:12,1,15.7,839,1208,73,
20141110,08:38:22,1,15.7,839,1208,73,
20141110,08:38:32,1,15.7,839,1210,73,
20141110,08:38:42,1,15.8,839,1212,73,
20141110,08:38:52,1,15.8,839,1214,73,
20141110,08:39:02,1,15.8,839,1214,73,
20141110,08:39:12,1,15.8,839,1215,73,
20141110,08:39:22,1,15.9,839,1215,73,
20141110,08:39:32,1,15.9,839,1215,73,
20141110,08:39:42,1,15.9,839,1215,73,
20141110,08:39:52,1,15.8,839,1215,73,
20141110,08:40:02,1,15.8,839,1216,73,
20141110,08:40:12,1,15.9,839,1214,73,
20141110,08:40:22,1,15.9,839,1215,73,
20141110,08:40:32,1,15.8,839,1215,73,
20141110,08:40:42,1,15.9,839,1214,73,
20141110,08:40:52,1,15.9,839,1214,73,
20141110,08:41:02,1,15.9,839,1213,72,
20141110,08:41:12,1,15.9,839,1216,72,
20141110,08:41:22,1,15.9,839,1217,72,
20141110,08:41:32,1,15.9,839,1216,72,
20141110,08:41:42,1,15.9,839,1220,72,
20141110,08:41:52,1,15.9,839,1221,72,
20141110,08:42:02,1,15.9,839,1223,72,
20141110,08:42:12,1,15.8,839,1226,72,
20141110,08:42:22,1,15.8,839,1225,72,
20141110,08:42:32,1,15.9,839,1226,72,
20141110,08:42:42,1,15.9,839,1228,72,
20141110,08:42:52,1,15.9,839,1227,72,
20141110,08:43:02,1,15.9,839,1229,72,
20141110,08:43:12,1,15.9,839,1231,72,
20141110,08:43:22,1,15.9,839,1231,72,
20141110,08:43:32,1,15.9,839,1232,72,
20141110,08:43:42,1,15.9,839,1232,72,
20141110,08:43:52,1,15.9,839,1235,72,
20141110,08:44:02,1,15.9,839,1233,72,
20141110,08:44:12,1,15.9,839,1233,72,
20141110,08:44:22,1,15.8,839,1235,72,
20141110,08:44:32,1,15.8,839,1235,72,
20141110,08:44:42,1,15.9,839,1235,72,
20141110,08:44:52,1,15.8,839,1232,72,
20141110,08:45:02,1,15.9,839,1235,72,
20141110,08:45:12,1,15.9,839,1234,72,
20141110,08:45:22,1,15.9,839,1234,72,
20141110,08:45:32,1,15.9,839,1234,72,
20141110,08:45:42,1,15.9,839,1235,72,
20141110,08:45:52,1,15.9,839,1234,72,
20141110,08:46:02,1,15.8,839,1232,72,
20141110,08:46:12,1,15.8,839,1232,72,
20141110,08:46:22,1,15.8,839,1230,72,
20141110,08:46:32,1,15.8,839,1230,72,
20141110,08:46:42,1,15.8,839,1229,72,
20141110,08:46:52,1,15.8,839,1230,72,
20141110,08:47:02,1,15.7,839,1235,72,
20141110,08:47:12,1,15.7,839,1237,72,
20141110,08:47:22,1,15.7,839,1239,72,
20141110,08:47:32,1,15.7,839,1240,72,
20141110,08:47:42,1,15.7,839,1240,72,
20141110,08:47:52,1,15.8,839,1239,72,
20141110,08:48:02,1,15.7,839,1240,72,
20141110,08:48:12,1,15.8,839,1239,73,
20141110,08:48:22,1,15.8,839,1238,73,
20141110,08:48:32,1,15.8,839,1237,73,
20141110,08:48:42,1,15.8,839,1238,73,
20141110,08:48:52,1,15.9,839,1240,73,
20141110,08:49:02,1,15.8,839,1241,73,
20141110,08:49:12,1,15.9,839,1240,73,
20141110,08:49:22,1,15.9,839,1244,72,
20141110,08:49:32,1,15.9,839,1244,72,
20141110,08:49:42,1,16.0,839,1246,72,
20141110,08:49:52,1,16.0,839,1247,72,
20141110,08:50:02,1,16.0,839,1247,72,
20141110,08:50:12,1,16.1,839,1250,72,
20141110,08:50:22,1,16.0,839,1253,72,
20141110,08:50:32,1,16.0,839,1255,72,
20141110,08:50:42,1,16.0,839,1256,72,
20141110,08:50:52,1,16.0,839,1256,72,
20141110,08:51:02,1,16.0,839,1256,72,
20141110,08:51:12,1,16.0,839,1258,73,
20141110,08:51:22,1,16.1,839,1260,73,
20141110,08:51:32,1,16.1,839,1260,73,
20141110,08:51:42,1,16.1,839,1260,73,
20141110,08:51:52,1,16.1,839,1260,73,
20141110,08:52:02,1,16.2,839,1260,73,
20141110,08:52:12,1,16.1,839,1261,72,
20141110,08:52:22,1,16.1,839,1260,72,
20141110,08:52:32,1,16.2,839,1262,72,
20141110,08:52:42,1,16.1,839,1265,72,
20141110,08:52:52,1,16.1,839,1263,72,
20141110,08:53:02,1,16.1,839,1263,72,
20141110,08:53:12,1,16.1,839,1260,72,
20141110,08:53:22,1,16.2,839,1262,72,
20141110,08:53:32,1,16.2,839,1260,72,
20141110,08:53:42,1,16.1,839,1260,72,
20141110,08:53:52,1,16.1,839,1260,72,
20141110,08:54:02,1,16.1,839,1260,72,
20141110,08:54:12,1,16.1,839,1262,72,
20141110,08:54:22,1,16.1,839,1262,72,
20141110,08:54:32,1,16.1,839,1265,72,
20141110,08:54:42,1,16.1,839,1266,72,
20141110,08:54:52,1,16.0,839,1267,73,
20141110,08:55:02,1,16.1,839,1267,73,
20141110,08:55:12,1,16.1,839,1267,73,
20141110,08:55:22,1,16.1,839,1269,73,
20141110,08:55:32,1,16.1,839,1268,73,
20141110,08:55:42,1,16.1,839,1266,73,
20141110,08:55:52,1,16.0,839,1270,73,
20141110,08:56:02,1,16.0,839,1270,73,
20141110,08:56:12,1,16.0,839,1269,73,
20141110,08:56:22,1,16.1,839,1271,73,
20141110,08:56:32,1,16.1,839,1269,73,
20141110,08:56:42,1,16.1,839,1270,73,
20141110,08:56:52,1,16.1,839,1269,73,
20141110,08:57:02,1,16.1,839,1273,73,
20141110,08:57:12,1,16.1,839,1275,73,
20141110,08:57:22,1,16.1,839,1279,73,
20141110,08:57:32,1,16.1,839,1280,73,
20141110,08:57:42,1,16.1,840,1281,72,
20141110,08:57:52,1,16.1,839,1283,72,
20141110,08:58:02,1,16.1,839,1284,72,
20141110,08:58:12,1,16.1,839,1283,72,
20141110,08:58:22,1,16.1,839,1280,72,
20141110,08:58:32,1,16.1,839,1281,72,
20141110,08:58:42,1,16.1,839,1280,72,
20141110,08:58:52,1,16.1,839,1277,73,
20141110,08:59:02,1,16.0,839,1282,73,
20141110,08:59:12,1,16.0,839,1281,73,
20141110,08:59:22,1,16.0,839,1283,73,
20141110,08:59:32,1,16.0,839,1285,73,
20141110,08:59:42,1,16.0,839,1287,73,
20141110,08:59:52,1,16.0,839,1287,73,
20141110,09:00:02,1,16.0,839,1289,73,
20141110,09:00:12,1,16.0,839,1290,73,
20141110,09:00:22,1,16.0,839,1294,73,
20141110,09:00:32,1,16.0,839,1295,73,
20141110,09:00:42,1,16.0,839,1294,73,
20141110,09:00:52,1,16.0,839,1293,73,
20141110,09:01:02,1,16.0,839,1295,73,
20141110,09:01:12,1,16.1,839,1297,73,
20141110,09:01:22,1,16.0,839,1298,73,
20141110,09:01:32,1,16.1,839,1298,73,
20141110,09:01:42,1,16.1,839,1299,73,
20141110,09:01:52,1,16.1,839,1300,73,
20141110,09:02:02,1,16.1,839,1303,73,
20141110,09:02:12,1,16.1,839,1305,73,
20141110,09:02:22,1,16.2,839,1305,73,
20141110,09:02:32,1,16.2,839,1303,73,
20141110,09:02:42,1,16.3,839,1305,73,
20141110,09:02:52,1,16.3,839,1305,73,
20141110,09:03:02,1,16.4,839,1305,73,
20141110,09:03:12,1,16.4,839,1305,73,
20141110,09:03:22,1,16.4,839,1306,72,
20141110,09:03:32,1,16.4,839,1310,72,
20141110,09:03:42,1,16.4,839,1310,72,
20141110,09:03:52,1,16.4,839,1309,72,
20141110,09:04:02,1,16.4,839,1310,72,
20141110,09:04:12,1,16.5,839,1309,72,
20141110,09:04:22,1,16.5,839,1310,72,
20141110,09:04:32,1,16.4,839,1311,72,
20141110,09:04:42,1,16.4,839,1312,72,
20141110,09:04:52,1,16.4,839,1311,72,
20141110,09:05:02,1,16.5,839,1310,72,
20141110,09:05:12,1,16.5,839,1312,72,
20141110,09:05:22,1,16.5,839,1311,72,
20141110,09:05:32,1,16.5,839,1312,72,
20141110,09:05:42,1,16.5,839,1314,72,
20141110,09:05:52,1,16.5,839,1316,72,
20141110,09:06:02,1,16.5,839,1315,71,
20141110,09:06:12,1,16.5,839,1318,71,
20141110,09:06:22,1,16.5,839,1320,71,
20141110,09:06:32,1,16.5,839,1320,71,
20141110,09:06:42,1,16.6,839,1320,71,
20141110,09:06:52,1,16.6,839,1321,71,
20141110,09:07:02,1,16.6,839,1323,71,
20141110,09:07:12,1,16.6,839,1324,71,
20141110,09:07:22,1,16.6,839,1324,71,
20141110,09:07:32,1,16.6,839,1325,71,
20141110,09:07:42,1,16.6,839,1325,71,
20141110,09:07:52,1,16.6,839,1325,71,
20141110,09:08:02,1,16.6,839,1327,71,
20141110,09:08:12,1,16.6,839,1329,71,
20141110,09:08:22,1,16.6,839,1330,71,
20141110,09:08:32,1,16.5,839,1328,71,
20141110,09:08:42,1,16.6,839,1327,71,
20141110,09:08:52,1,16.6,839,1326,71,
20141110,09:09:02,1,16.6,839,1328,71,
20141110,09:09:12,1,16.6,839,1328,71,
20141110,09:09:22,1,16.6,839,1328,71,
20141110,09:09:32,1,16.6,839,1330,71,
20141110,09:09:42,1,16.6,839,1331,71,
20141110,09:09:52,1,16.6,839,1331,71,
20141110,09:10:02,1,16.6,839,1330,71,
20141110,09:10:12,1,16.6,839,1331,71,
20141110,09:10:22,1,16.6,839,1334,71,
20141110,09:10:32,1,16.5,839,1335,71,
20141110,09:10:42,1,16.5,839,1336,71,
20141110,09:10:52,1,16.5,839,1338,71,
20141110,09:11:02,1,16.4,839,1341,71,
20141110,09:11:12,1,16.4,839,1342,71,
20141110,09:11:22,1,16.4,839,1343,71,
20141110,09:11:32,1,16.5,839,1345,71,
20141110,09:11:42,1,16.5,839,1344,71,
20141110,09:11:52,1,16.5,839,1344,71,
20141110,09:12:02,1,16.5,839,1345,71,
20141110,09:12:12,1,16.5,839,1346,71,
20141110,09:12:22,1,16.6,839,1349,71,
20141110,09:12:32,1,16.5,839,1349,71,
20141110,09:12:42,1,16.6,840,1351,71,
20141110,09:12:52,1,16.5,839,1349,71,
20141110,09:13:02,1,16.5,839,1350,71,
20141110,09:13:12,1,16.6,839,1352,71,
20141110,09:13:22,1,16.6,839,1352,71,
20141110,09:13:32,1,16.6,839,1356,71,
20141110,09:13:42,1,16.6,839,1356,71,
20141110,09:13:52,1,16.6,839,1360,71,
20141110,09:14:02,1,16.6,839,1359,71,
20141110,09:14:12,1,16.6,839,1360,71,
20141110,09:14:22,1,16.6,839,1358,71,
20141110,09:14:32,1,16.6,839,1360,71,
20141110,09:14:42,1,16.6,839,1359,71,
20141110,09:14:52,1,16.6,839,1360,71,
20141110,09:15:02,1,16.6,839,1360,71,
20141110,09:15:12,1,16.6,839,1365,71,
20141110,09:15:22,1,16.7,839,1365,71,
20141110,09:15:32,1,16.7,839,1365,71,
20141110,09:15:42,1,16.7,839,1365,71,
20141110,09:15:52,1,16.7,839,1362,71,
20141110,09:16:02,1,16.7,839,1360,71,
20141110,09:16:12,1,16.7,839,1360,71,
20141110,09:16:22,1,16.7,839,1358,71,
20141110,09:16:32,1,16.7,839,1356,71,
20141110,09:16:42,1,16.7,839,1360,71,
20141110,09:16:52,1,16.7,839,1360,71,
20141110,09:17:02,1,16.7,839,1360,71,
20141110,09:17:12,1,16.7,839,1357,71,
20141110,09:17:22,1,16.7,839,1357,71,
20141110,09:17:32,1,16.7,839,1357,71,
20141110,09:17:42,1,16.7,839,1359,71,
20141110,09:17:52,1,16.6,839,1360,71,
20141110,09:18:02,1,16.6,839,1357,71,
20141110,09:18:12,1,16.6,840,1358,71,
20141110,09:18:22,1,16.5,839,1357,71,
20141110,09:18:32,1,16.5,839,1360,71,
20141110,09:18:42,1,16.5,839,1361,71,
20141110,09:18:52,1,16.4,839,1361,71,
20141110,09:19:02,1,16.4,839,1363,71,
20141110,09:19:12,1,16.4,839,1361,71,
20141110,09:19:22,1,16.4,839,1362,71,
20141110,09:19:32,1,16.4,839,1363,71,
20141110,09:19:42,1,16.4,839,1365,71,
20141110,09:19:52,1,16.4,839,1365,71,
20141110,09:20:02,1,16.4,839,1366,72,
20141110,09:20:12,1,16.4,839,1365,72,
20141110,09:20:22,1,16.4,839,1365,72,
20141110,09:20:32,1,16.5,839,1364,72,
20141110,09:20:42,1,16.4,839,1365,72,
20141110,09:20:52,1,16.4,839,1363,72,
20141110,09:21:02,1,16.4,839,1365,72,
20141110,09:21:12,1,16.4,839,1364,72,
20141110,09:21:22,1,16.5,839,1361,72,
20141110,09:21:32,1,16.5,839,1359,72,
20141110,09:21:42,1,16.5,839,1358,72,
20141110,09:21:52,1,16.5,839,1357,72,
20141110,09:22:02,1,16.5,839,1357,72,
20141110,09:22:12,1,16.5,839,1355,72,
20141110,09:22:22,1,16.4,839,1355,72,
20141110,09:22:32,1,16.4,839,1355,72,
20141110,09:22:42,1,16.4,839,1357,72,
20141110,09:22:52,1,16.4,839,1356,72,
20141110,09:23:02,1,16.4,839,1359,71,
20141110,09:23:12,1,16.4,839,1360,71,
20141110,09:23:22,1,16.4,839,1362,72,
20141110,09:23:32,1,16.4,839,1364,72,
20141110,09:23:42,1,16.4,839,1363,72,
20141110,09:23:52,1,16.5,839,1364,72,
20141110,09:24:02,1,16.5,839,1361,72,
20141110,09:24:12,1,16.5,839,1360,72,
20141110,09:24:22,1,16.4,839,1360,72,
20141110,09:24:32,1,16.4,839,1361,72,
20141110,09:24:42,1,16.3,839,1363,72,
20141110,09:24:52,1,16.3,839,1362,72,
20141110,09:25:02,1,16.3,839,1360,72,
20141110,09:25:12,1,16.3,839,1362,72,
20141110,09:25:22,1,16.3,839,1363,72,
20141110,09:25:32,1,16.3,839,1364,72,
20141110,09:25:42,1,16.3,839,1366,72,
20141110,09:25:52,1,16.3,839,1367,72,
20141110,09:26:02,1,16.3,839,1367,72,
20141110,09:26:12,1,16.3,839,1369,72,
20141110,09:26:22,1,16.4,839,1368,72,
20141110,09:26:32,1,16.4,839,1370,72,
